stereotype_category,sentence_id,text,language,script,country,region_dialect,source_type,source_ref,collection_date,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
uncategorized,69b07ce31f67e8d1030b1679,Alhakin kula da sauran larduna da gudunmomin dukkan daular Oyo yana ƙarƙashinsa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,governance and politics,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:27:36.141Z,7395,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b167a,"Ƙasashen sun haɗa da:Nahiyar Turai:Netherlands, Denmark, Faransa, Italiya, Spain, Switzerland, Sweden, Finland, Ireland, Jamus, Iceland, Belgium Nahiyar Amurka:Canada Nhiyoyin Asiya da Australia: Indiya Japan, Singapore, Hong Kong, South Korea, Australia Gabas Ta Tsakiya:Lebanon, Pakistan Kar a manta kuma da cewa, ƙasashen Afirka ta Kudu da Najeriya sun gano wani nau'in cutar daban da na Birtaniyar",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,culture_and_religion,Hausa geography and regions,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:47:40.977Z,15,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b167b,"A karshe dai Alkali ya ci tararsa tsabar kudi Dalar Amurka 1,500, kwatankwacin N229,500 kenan a nairan Najeriya",Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,governance_civic,Legal dispute and financial settlement,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-04-16T18:40:32.717Z,64,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b167c,A shafuka biyar kuma naira 50,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,livelihoods_and_work,Money amount,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:48:51.920Z,86,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b167e,The URL has been copied to your clipboard Nuna wa mutane akan Facebook Nuna wa mutane akan Twitter No media source currently available 0:00 0:02:55 0:00 Shiga Kai Tsaye 16 kbps | MP3 32 kbps | MP3 48 kbps | MP3 Bude sabon shafi,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,media_and_online,online and media,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:50:50.308Z,204,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b167f,Duk gun da ya je jama’a suna amsa masa,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,People responding,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:51:09.879Z,224,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1675,"[USER] Oga Green Pen kufa yanzu a gwamnati kuke, mu kuma yan adawane, kawai so kuke mukyaleku kuyi gwamnati ba adawa? Zabi biyune daku, kodai kuyi hakuri ku kawar da kai muyi adawarmu son ranmu, ko kuma kawai ku fito a buga bame dinnan, amma dai mu gaskiya bazamuyi muku shiru ba.",hausa,latin,Nigeria,Kano,web_public,https://twitter.com/MustaphaRabiuM/status/2016572539145691176,2026-01-28T00:00:00.000Z,governance_civic,Political criticism,stereotypes,tribe,sensitive,true,male,stereotype,implicit,neutral,narrative,accepted,2026-04-16T18:40:20.490Z,7218,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1681,Aminu Sharif da Fati Washa sun taka rawar gani,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,culture_and_religion,People's actions,public_interest,,safe,false,mixed,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:52:22.664Z,296,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1682,"""To sai dai kungiyar Kwadago ta bakin shugabanta na kasa, Kwamared Ayuba Wabba ya ce sam ba su san zancen ba",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Kwadago union and its leader,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:54:09.623Z,403,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1683,"Yana kallon kannin nasa yace ""Kun san Allah if I shud hear a word daga bakin ku a kan komai na gidana xan maku abinda ban taba ba, nd I mean it"" daga haka ya juya ya koma sama",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,culture_and_religion,warning against disrespect,hate_or_insult,,sensitive,false,male,neutral,implicit,neutral,narrative,accepted,2026-04-16T18:40:49.098Z,488,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1684,ng/news/general/reminiscences-with-mallam-adamu-ciroma/142772,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,media_and_online,URL fragment,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:56:48.426Z,562,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1685,"Sunan garin ya samo asali ne daga kalmar nan ta Hausa wato zindir, wadda ke da ma’ana ta tsirara, saboda irin shigar da maharban gurin ke yi idan za su shiga daji farauta",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Town name etymology,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:57:49.466Z,623,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1686,"Da aka shiga shekarar 1944 kuma sai wani gungun masana su uku, wato: Oswald Theodore Avery, da Colin McLeod, da kuma Maclyn Mc-Carthy suka gudanar da bincike don tantance hakikanin abin da ke haddasa wannan tsarin juyin yanayi da Frederick ya kira ""Transformation"" a baya",Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,education,Scientific discovery,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:58:47.432Z,681,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1687,"Aliyu Mustaphan Sokoto: Suna fada a gefen 'yan boko haram, suna fada da ku?",Hausa,latin,Nigeria,Sokoto,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,governance_civic,Boko Haram violence,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:59:51.106Z,745,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1688,""" Wani kallo El-ameen ya watsa masa yace ""A haka xaka auri yarinyar ka kula da ita?"" Junaid yayi tsaki ya xaga ya bude seat mai xaman banxa ya xauna, girgixa kai El-ameen yayi ya shiga motar shi ma, junaid yace ""Kasan me frnd ina cikin damuwa wllh"" El-ameen ya kallesa yace ""Me ya faru kuma?"" Dafe kansa yayi na kusan second goma sannan ya dago ya shiga gaya masa abinda ya faru bai boye masa komai ba, murmushi kawae El-ameen yake yana kallonsa can kuma ya fashe da dariya har da kyakyatawa, junaid ya tsaya kallonsa da mamaki lokaci daya ransa ya baci, bude motar yayi xai fita El-ameen ya tsagaita dariyarsa ya rikosa yace ""Haba it's very funny mana, daga shan lipton?",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,culture_and_religion,Marriage and family,specialized_advice,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T13:00:57.199Z,811,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166c,"Salman Al-Farisi (radiyAllahu ‘anhu) ya rawaito cewa Manzon Allah (sallallahu ‘alayhi wa sallam) ya ce: “Lallai Allah Yana da rahama guda ɗari (100). Daya daga cikin wannan rahamar ne Allah Ya saukar a duniya, wanda ta sanadiyyarsa mutane ke nuna soyayya da tausayi ga juna.",hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Kherleefer04/status/2016574896734658884,2026-01-28T00:00:00.000Z,culture_and_religion,Hadith on Allah's mercy,public_interest,,safe,true,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:18:57.052Z,6875,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1664,"Aminu Kano Way, Goron Dutse by Prison Junction",Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,livelihoods_and_work,location,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T11:13:26.053Z,2945,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1665,"Karfe hudu da wani abu yana kwance part dinsa kiran El-ameen ya shigo wayarsa, ya d'aga daga daya bangaren El-Ameen yace ""ka dai ji abinda nurse din nan tace daxu, kuma baka kira kace ga yanda xa ayi ba, kai fa matsala gare ka"" junaid ya d'an yi shiru sai kuma yace ""Wllh ban san yanda xan ce xa ayi ba friend, baxai yiwu ka kaita ko gidan frnds dinka masu mata ba?"" El-ameen yace ""Kai ma ai naga kana da frnds din masu mata, ka kai ta mana"" daga haka ya katse wayar, junaid ya tabe baki ya ajiye wayarsa ya koma ya kwanta, wata old time frnd El-ameen ya kira don xuwa tayi spend din daren da Jasmine ganin time na wucewa",Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,media_and_online,Phone call conversation,public_interest,,safe,false,mixed,neutral,implicit,neutral,narrative,accepted,2026-04-16T18:39:40.857Z,3002,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1666,"Da kyar ta mike bayan ta ji fitar motarsa ta shirya cikin atamfa riga da skirt tana xaune gaban mirror tana sa xobunayen zinari guda biyu da ta fito da daga kayan lefenta Hajja ta shigo dakin, tace ""Har yanxu wanka yar nn"" kallonta tayi tace ""Na gama kaya nake sa wa"" Hajja tace ""Ashe komai iri daya ne na dakunan naku"" Zahrah ta gyada mata kai, Hajja tace ""Toh taho ki hada min ruwan wanka wancan so mijin na can dakinsa tana sharbar bacci"" mikewa Zahrah tayi tace ""Toh bari in hada maki a nan"" Hajja tace ""Toh hada, ko kefa da kike bude baki kike magana yanxu"" murmushi Zahrah tayi ta shiga bathroom dinta, ba a dau lokaci ba ta fito tace ""Ga ruwan can na hada"" Hajja tace ""To tafi ki bude jakata xaki ga wani sabon atamfa duk yafi sauran sabonta ki dauko min, nima kwalliya zan yi yanda kika yi kar ina ji ina gani ki raba ni da Amadi in shiga uku"" Dariya Zahrah tayi tace ""Kai!"" Daga haka ta fice daga dakin, Hajja tace ""Ashe dai kina dariya 'yar ayi"" ko da Humainah ta fito misalin Karfe goma Hajja na dakin Zahrah har lokacin ta cikata da labaran duniya, ita dai Zahrah ta tallabi kuncinta ne tana kallonta, wani lbrin yasa ta fashe da dariya, wani kuma ta xaro ido wani kuma ta bata fuska, sha daya ta shigo dakin ita ma ta xauna tana kallon Hajja tace ""Ina kwana Hajja"" Hajja tace ""Ahh lafiya lau so miji, sai yanxu kika tashi?"" Zahrah ta sunkuyar da Kai kar tayi dariyar da ya taho mata, Humainah ta turo baki tace ""Ehh"" Hajja tace ""Toh Allah ya kiyaye, kun gaisa da takwarar tawa"" Humainah ta d'an kalli Zahrah tace ""Kin tashi lafiya"" Zahrah tace ""Alhmdllh"" nan dai Hajja ta ci gaba da labaranta masu kai da marasu Kai, gyangyadin da ta dinga yi tana labarin yasa Zahrah ta sauko mata da pillow tace ""Toh ki kwanta sai ki ci gaba da labarin"" ai ko tana kwanciya ta bingire da bacci, Humainah tayi murmushi ta mike ta fita don daura lunch, bayan kusan minti talatin da fitan ta Zahrah ta mike ta fita don taya ta",Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,household_and_care,Zahrah getting ready,public_interest,,safe,false,female,neutral,implicit,neutral,narrative,accepted,2026-03-13T11:15:28.614Z,3067,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1667,"Aikin wanda gwamnati ta ce za a kammala nan da shekara ta 2024, zai lashe kuɗi dala biliyan 1",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,governance_civic,Government project completion,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T11:16:16.101Z,3114,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1668,"Bayan yaƙar wani ɓangare na ƙasar Kano da ya yi, sai kuma ya ma ƙi baiwa ƙasar Kano harajin yaƙi kamar yadda aka yi yarjejeniya da magabatansa",Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,military conflict in Kano,public_interest,,safe,false,male,stereotype,implicit,negative,narrative,accepted,2026-03-13T11:17:23.421Z,3182,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1669,"Tambaya a nan ita ce: shin da mutumin ko matashin da ya nutsu ya yi nazarin yau wa ne ayyuka ne a gabansa tun asubahi ya kuma tsara su daki-daki da kuma wanda haka kawai ya wuni sasakai ba tare da sanin me ya kama wuyansa ba a yau, balle ya fuskance su cikin tsari da shiri, wa ye cikinsu zai fi saurin magancewa kansa matsala ko samawa kansa mafita a wunin wannan rana?Wato abin nufi a nan shi ne kamar kai ne a ce yau bayan gari ya waye sai ka lura cewa jiya ka kwana da batun zuwa aiki ko kasuwa a ranka, kuma kana da zuwa dubiya a asibiti kuma kana da zuwa kasuwa yin cefane da kuma zuwa majalisarku ta hira don yin hira da abokai, irin yadda ka shirya yadda zaka gudanar da wannan hidindimu naka a wannan ranar wata hanya ce da zata iya taimakonka ko yi maka dabaibayin cimma nasara a wannan rana da kuma zama mudun auna yadda ka ci ribar damar da lokaci ya baka a wannan rana ko wuni",Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,Asking about someone's daily activities,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:16:01.808Z,6700,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166a,"Wacce Ta Fara: Ita wacce ta fara al'ada ya zama yinta na yanzu shi ne ganin al'adarta na farko a rayuwarta, to abinda dake kanta zata zuba idone ta ga kwanaki nawa zauka kafin ya yanke, ta yadda ba zai wuce kwanaki sha-biyarba, idan ko ya wuce sha-biyar to abinda ya doru akan kwanaki sha-biyar bai zama al'adaba, kenan mafi yawan kwanakin da zata saurara sune kwanaki sha-biyar, amma zai iya daukewa kafin hakan, abin nufi in ya wuce to ya zama (Isthala) cuta sai a nemi magani, anan nake cewa iyaye su kara sa ido akan 'ya'yayansu mata su dungu tuntubarsu suna fahimtar da su tun kafin lokacin ya yi domin kada lokaci ya yi yarinya ta ga jini ta fashe da kuka, ko makamantan haka, wata babbar macece amma bata san menene jinin al'adaba ita dai kawai tace tana ganin jini a wani lokaci bayan wasu kwanaki kuma sai ta daina ganinshi",Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,culture_and_religion,Traditional practices and customs,specialized_advice,,safe,false,female,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:16:57.126Z,6755,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166b,Dukkan dalilan da na zayya a sama suna nuni ne zuwa ga hakan,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,culture_and_religion,Reasons and explanations,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:17:50.552Z,6809,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b163a,[USER] Lafiya Lau. Mun jika shiru a timeline. Koh zafin ci ne?,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Yuneesahmed/status/2016644005031735483,2026-01-28T00:00:00.000Z,culture_and_religion,Casual conversation,public_interest,,safe,true,male,neutral,implicit,neutral,narrative,accepted,2026-04-16T18:38:24.791Z,1584,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166d,Ya rayu a garin Ile-Ife ko kuma Ife wacce take cikin jahar Osun ɗin Najeriya,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,culture_and_religion,Location and place,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:19:23.593Z,6902,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166e,"Shi kuma gari, dagaci ne yake jagorancinsa",Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,governance_civic,Gari and leadership,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:19:44.436Z,6923,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b166f,"Nau'i na biyu kuma shi ne madaidaicin bacci, wanda suka kira Rapid Eye Movement (REM) Sleep",Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,health,sleep stages,public_interest,,safe,false,neutral,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:20:05.788Z,6945,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1670,"""Korafe-korafen yanke albashin dai na zuwa a dai-dai lokacin da ma'aikatan jihar suka shiga sabuwar shekara da shaukin ci gaba da karbar sabon tsarin albashi mafi karanci na naira 30,000",Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,livelihoods_and_work,New salary structure,public_interest,,safe,false,neutral,stereotype,implicit,neutral,narrative,accepted,2026-04-16T18:39:53.133Z,6995,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
uncategorized,69b07ce31f67e8d1030b1671,"El-ameen ne xaune a study room dinsa earpiece makale a kunnensa yana duba wani littafi, aka turo kofar dakin hade da sallama ya daga kai ya mata kallo daya ya maida dubansa kan littafin gabansa, karasowa tayi tace ""You have a visitor!"" Yace ""Who?"" Tace ""Yana parlor"" rufe littafin gabansa yayi yace ""Alryt!"" Ta juya ta fita, ya mike ya fita xuwa bedroom dinsa, jallabiya ya daura kan kananun kayan jikinsa ya sauko parlor, Aliyu ne xaune parlon, El-ameen yace ""uhn!",Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,household_and_care,visiting someone,public_interest,,safe,false,male,neutral,implicit,neutral,narrative,accepted,2026-03-13T12:21:47.287Z,7046,74ec1eb4-508f-42d8-890f-996ea928870c,,,69b0472d1f67e8d10307c260,69b0472d1f67e8d10307c260
