language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Lọdun to kọja ni fidio kan jade, nibi ti olorin ẹmi ọhun ti joko sori aga kan ti ẹsẹ rẹ mejeji si wu ti wolii kan si n gbadura fun iwosan rẹ.",culture_and_religion,video and prayer for healing,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"End of Èyítí A  Kà Jùlọ Lẹyin naa ni awọn ololufẹ rẹ ko gbọ nnkankan mọ titi di asiko ti iroyin iku rẹ gba igboro kan yii.",culture_and_religion,Announcement of someone's death,public_interest,,safe,true
yoruba,latin,Nigeria,Ijebu,web_public,https://www.bbc.com/yoruba/articles/cp826p14ye4o,2026-01-26,"Ọpọ awọn akẹgbẹ rẹ, ololufẹ ati ọrẹ rẹ lo ti ṣedaro rẹ lori ayelujara, koda awọn kan gan an tilẹ tẹsiwaju pẹlu eto idagbere ti wọn lati yẹ oloogbe naa si ni ilu Ilọrin",media_and_online,Online activity of community members,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Oríṣun àwòrán, Oriyomi HamzatFacebook Lẹyìn ọsẹ diẹ sẹyin to ti kede erongba rẹ lati dupò gomina ipinlẹ Oyo labẹ asia ẹgbẹ oṣelu Accord Party, gbajugbaja agbohusafẹfẹ ati ajàfẹ́tọ̀ọ́ ọmọnìyàn, Alhaji Hamzat Oriyomi, ti salaye idi to fi dije fun ipo gomina ipinlẹ Oyo lọdun 2027.",governance_civic,Political announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Oriyomi ṣalaye ninu ọrọ to fi lede loju opo X ati Facebook rẹ wi pe fun ọpọlọpọ ọdun loun ti ja fun ẹtọ oniruuru eeyan ti oun si n pe fun idajọ ododo.",culture_and_religion,human rights advocacy,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"O ni oun ko maa ṣe eleyii nitori pe oun pe gẹgẹ bi eeyan, bi ko ṣe pe oun fẹ ki gbogbo eeyan wa ni alaafia.",culture_and_religion,Yoruba cultural norms,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Gbajugbaja agbohunsafẹfẹ naa to jẹ oludasilẹ ileeṣẹ redio Agidigbo FM niluu Ibadan sọ pe oun ko figba kan gbero lati gbegba oṣelu tẹlẹ.",media_and_online,radio station founder,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Amọ, o ni bawọn eeyan ṣe n pe oun lọtun losi lati dasi ọrọ oṣelu lo faa.",governance_civic,Politics and government,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Oriyomi ni ''Lati igba to ti pẹ lawọn agbaagba, awọn olori to lorukọ rere lawujọ atawọn araalu ti n rọ mi lati dupo oṣelu.",culture_and_religion,Praise and request,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Mi o kọkọ kọbi ara si ọrọ naa tori mi o fẹ ṣe oṣelu, ṣugbọn awọn eeyan o dẹkun pipe mi lati dasi ọrọ oṣelu.",governance_civic,political involvement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Lọdun to kọja ni emi gan an gan an gbadura si Ọlọrun lori ọrọ naa, ti Ọlọrun si sọ fun mi pe ki n tẹsiwaju.",culture_and_religion,Prayer to God,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"End of Èyítí A  Kà Jùlọ Idi niyii ti mo fi kede erongba mi lati dupo gomina ipinlẹ Oyo laipẹ yii.",governance_civic,Gubernatorial announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Mi o lowo lati ra ibo awọn eeyan, mi o si lagbara ipinlẹ tabi ti ijọba apapọ.",livelihoods_and_work,Unable to purchase,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Bakan naa mi o lawọn janduku ti mo le lo lati dunkoko mawọn alatako mi.",culture_and_religion,Witchcraft and magic,specialized_advice,,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Oriyomi ko tun lawọn janduku ti yoo maa ji apoti idibo gbe, mi o lagbara lori ajọ eleto idibo INEC.",governance_civic,election procedures,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Mi o tun lagbara lati yi esi eto idibo, amọ, agbara mi ni atilẹyin awọn eeyan ti wọn n fẹ ilọsiwaju awujọ wa,'' Oriyomi ṣalaye.",governance_civic,political engagement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Bakan naa tun ni Alhaji Oriyomi sọ pe ejika awọn ọmọ Naijiria ti wọn wa loke okun ni ẹru orilẹede Naijiria wa.",governance_civic,Nigerian citizens abroad,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"O ni ẹru naa yoo di fifuyẹ pẹlu igbimọ adari to fẹsẹ mulẹ.",governance_civic,public meeting,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Oriyomi tun sọ fun awọn ọmọbibi ipinlẹ Oyo ti wọn wa loke okun wi pe ọrun awọn eeyan bi toun ni ẹru awọn ibatan wọn to wa nile wa nitori aiṣedeedee ijọba.",governance_civic,Government inefficiency,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Gbajugbaja ajafẹtọọ naa rọ awọn ọmọbibi ipinlẹ Oyo to wa loke okun ati gbogbo awọn to wa nile lati fọwọ sowọ pọ pẹlu oun ninu eto idibo to n bọ.",governance_civic,Elections and voting,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Ilumọọka agbohunsafẹfẹ naa sọ pe ni bayii tawọn eeyan ipinlẹ Oyo ti pe Oriyomi lati wa sin ilu, o ṣe pataki ki gbogbo eeyan ṣe atilẹyin fun un ''ki gbogbo wa le de ilẹ ileri papọ.'' Oriyomi ni ''a nilo atilẹyin yin to fi mọ iranwọlọwọ yin pẹlu owo bakan naa.",culture_and_religion,Oriyomi's visit to Oyo,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cp9jvpyjkp7o,2026-01-26,"Ẹ tun le ṣerawọ fun mi nipa sisọ fawọn ẹbi yin lati dibo fun mi ti akoko ba ti to,'' Oriyomi lo sọ bẹẹ.",governance_civic,political campaign,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Oríṣun àwòrán, Bayo OnanugaX Gomina Seyi Makinde ipinlẹ Oyo ti sọ pe o nira lati sọ otitọ fun ijọba wa lode bayii lorilẹede Naijiria.",governance_civic,Government statement,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Nigba to n sọrọ lopin ọsẹ to kọja niluu Ibadan, Makinde sọ pe ijọba Aarẹ Muhammadu Buhari si leti to fi n gbọrọ ju ijọba Aarẹ Bola Tinubu to wa lode yii lọ.",governance_civic,Political discussion,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Makinde fidi ọrọ yii mulẹ nibi akanṣe eto kan eyi ti oniruuru alẹnulọrọ lagbo oṣelu to fi mọ Igbakeji Aarẹ Naijiria tẹlẹ, Ọjọgbọn Yemi Osinbajo, wa nibẹ.",governance_civic,Political announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Gomina ipinlẹ Oyo ni ''eeyan o le ba ijọba to wa lode yii sọ otitọ.",governance_civic,government and politics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Lori ọrọ ofin owo ori, a sọ fun wọn pe ki wọn gbe e wa ki a jọ wo o daadaa, amọ, wọn kọ eti ikun.",culture_and_religion,Traditional practice,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Wọn ni ko si nnkan to le da ofin owo ori tuntun naa duro.",governance_civic,law and regulations,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Nnkan abuku lo jẹ pe awọn gomina ko mọ nnkan to wa ninu ofin owo ori tuntun ti ile aṣofin fọntẹ lu.",governance_civic,government policies,misinformation,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"A o mọ nnkan ti ofin owo ori tuntun ọhun da le lori, a o mọ nnkan ti aarẹ buwọlu.",governance_civic,Legal status and power,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"End of Èyítí A  Kà Jùlọ Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion Gomina Seyi Makinde tun sọ pe oun n ṣafẹri Igbakeji Aarẹ Naijiria tẹlẹ, Ọjọgbọn Yemi Osinbajo papaa julọ lori idari rẹ nipa ọrọ aje.",media_and_online,BBC News Yorùbá podcast,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Makinde ni Igbakeji Aarẹ tẹlẹ lo gba pẹlu oun lori igbesẹ ijọba ipinlẹ Oyo lati ma kede ofin konle o gbe lasiko ajakalẹ arun Covid-19.",governance_civic,COVID-19 policy announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Ti ẹ o ba gbagbe, Osinbajo ni alaga ajọ NEC to n ri si ọrọ aje Naijiria lasiko ti ajakalẹ arun covid-19 bẹ silẹ.",governance_civic,COVID-19 impact on Nigeria's economy,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"'Ko tii ju oṣu meje ti mo de ipo gomina lọ ti ajakalẹ arun covid-19 bẹ silẹ ni Naijiria.",health,COVID-19 pandemic in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Ajọ NEC ti ijọba apapọ gbe kalẹ lati ṣiṣẹ lori ọrọ aje ṣe ipade to lamilaaka eyi ti alaga ajọ naa, Ọjọgbọn Osinbajo, emi atawọn gomina mii wa nibẹ.",governance_civic,National Economic Council meeting,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Nibi ipade yii ni a ti fẹnu ko pe kawọn gomina lọ kede konle o gbele lawọn ipinlẹ wọn tori ajakalẹ arun covid-19.",governance_civic,COVID-19 announcement,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Emi ni n ko jẹ ki ofin konle o gbele wa nipinlẹ Oyo nigba naa tori igbesẹ ti mo gbe, eyi ti Igbakeji Aarẹ tẹlẹ gba pẹlu mi.",governance_civic,Political law and governance,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ce9ym40j017o,2026-01-26,"Emi gẹgẹ bi ẹnikan n ṣe afẹri Ọjọgbọn papaa julọ pẹlu ipa ti wọn ko ninu igbimọ NEC to n ri si ọrọ aje Naijiria,'' Makinde lo sọ bẹẹ.",governance_civic,Political commentary,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Oríṣun àwòrán, Getty Images Ijọba Naijiria ti fidi rẹ mulẹ pe lootọ ni awọn ọmọ ogun kan gbiyanju lati fi ipa gbajọba lowọ Aarẹ Bola Tinubu lọdun to kọja.",governance_civic,Nigerian government action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Ọrọ yii lo jẹyọ lẹyin iwadii abẹnu kan lẹyin kan ti wọn ṣe lẹyin ti wọn fi ṣikun ofin mu ọmọ ogun mẹrindinlogun.",governance_civic,Military operations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Lẹyin ti ọwọ tẹ awọn ọmọ ogun naa ninu oṣu Kẹwaa ọdun 2025 lori ẹsun aṣemaṣẹ kan ni iwadii ọhun waye.",governance_civic,Military operations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Bo tilẹ jẹ pe iroyin gbode pe ologun gbiyanju iditẹgbajọba lasiko naa, ijọba Naijiria ni ko ri bẹẹ amọ o paarọ awọn ọgagun kan.",governance_civic,Military action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Ileeṣẹ ọmọ ogun Naijiria ni awọn ti pari iwadii abẹnu wọn bayii., eyii to fi han pe pupọ ninu awọn ti ọwọ tẹ naa lo kopa ninu igbiyanju lati gbajọba mọ Tinubu lọwọ.",governance_civic,Military Investigations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Atẹjade kan lati ileeṣẹ ọmọ ogun Naijiria fi lede sọ pe iwadii finifini lawọn ṣe lai yọ nnkankan sẹyin.",governance_civic,Nigerian military investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Atẹjade naa ni wọn ti fi esi iwadii ọhun ṣọwọ si awọn lọgalọga nileeṣẹ ọmọ ogun, awọn ti ọrọ naa ṣi mọ lori yoo si foju bale ẹjọ to wa fun awọn ologun.",governance_civic,Military investigations,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Ileeṣẹ naa ko sọ ni pato iye awọn ti ọrọ iditẹgbajọba naa ṣi mọ lori ninu awọn mẹrindinlogun ti ọwọ tẹ, amọ o ni ko ni si ojuṣaju ninu igbẹjọ wọn.",governance_civic,Government administration,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"End of Èyítí A  Kà Jùlọ Oniruru iditẹgbajọba lo ti waye ni Naijiria laarin ọdun 1966 si ọdun 1993.",governance_civic,Historical political events,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Oríṣun àwòrán, Bola Tinubu Bo tilẹ jẹ pe awọn oloṣelu lo n ṣejọba lati ọdun 1999, iditẹgbajọba jẹ ọrọ to lagbara ni Naijiria.",governance_civic,Yoruba politics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Lẹnu lọlọ yi ni oniruru iroyin n jade nipa iditẹgbajọ awọn ologun ni Naijiria amọ gbogbo igba ni ileeṣẹ ologun maa n sọ pe digbi loun wa lẹyin ijọba Bola Ahmed Tinubu.",media_and_online,military news in Nigeria,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Iroyin iditẹgbajọba Naijiria yii lo n waye lẹyin ti ologun bẹrẹ si n gbajọba lawọn orilẹede Afrika kan bii Mali, Burkina Faso, Niger ati Guinea.",governance_civic,Military coup in West Africa,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Bo tilẹ jẹ pe ọpọ awọn ọdọ kan n sọ lori ayelujara pe awọn n fẹ ki ologun gbajọba ni Naijiria ki nnkan le yipada amọ awọn agbalagba to ti ni iriri n sọ pe iditẹgbajọ kọ ni ọna abayọ si iṣọro Naiijiria.",governance_civic,Yoruba youth and military leadership,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cy091er4g4ko,2026-01-26,"Wayi o, ileeṣẹ ologun Naijiria ko darukọ awọn ologun mẹrindinlogun ti ọrọ naa kan.",governance_civic,Nigerian military operations,public_interest,,safe,true
yoruba,latin,Nigeria,Ekiti,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Oríṣun àwòrán, others Awọn araalu Isapa ni ijọba ibilẹ Ekiti, ni ipinlẹ Kwara ti awọn ajinigbe ji gbe lọ ti gba ominira bayii.",governance_civic,Local government in Ekiti,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Wọn gba ominira yii lẹyin ti wọn sa mọ awọn ajinigbe to gbe wọn lọwọ.",governance_civic,Yoruba freedom,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Ohun to ṣe ni laanu ni pe, ọmọ ọdun meji to jẹ ọmọ ọkan lara awọn ti wọn ji gbe ọun ko mori bọ.",household_and_care,Yoruba child care,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Ni ọjọ kẹrinlelogun osu kọkanla ọdun to kọja ni awọn ajinigbe ya wọ ilu naa ti wọn si ji eeyan mọkanla gbe sa wọ inu igbo lọ.",culture_and_religion,Communal event,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Gbogbo igbiyanju awọn ẹbi ati ilu Isapa lati doola awọn ti wọn ji gbe yii si lo ja si pabo.",culture_and_religion,community efforts,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"A mọ, ni ọsẹ to kọja, a gbọ wi pe, ori ti ko wọn yọ lẹyin ti wọn sa mọ awọn ajinigbe naa lọwọ.",culture_and_religion,knowledge and information,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"BBC Yoruba kan si olu ọdẹ ilu Isapa, akọni Adeyeye lori ago, leyi to salaye bi ori ṣe ko wọn yọ.",media_and_online,News report on Isapa hunter,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Awọn ajinigbe yii pe lọjọ kan wi pe alaboyun to wa lara awọn ti awọn ji gbe se aisan, awọn o si fẹ ko ku si akata awọn.",health,Pregnancy and health,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"End of Èyítí A  Kà Jùlọ ""Wọn wa ni ki a tete gbe owo millionu mẹrin N4million wa ki awọn si jọwọ alaboyun naa fun wa.",livelihoods_and_work,Fundraising appeal,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""A sare wa owo naa, a si gbee ran awọn ọkunrin meji kan"".",livelihoods_and_work,Travel and transportation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Àjáàbalẹ̀ ìròyìn BBC News Yorùbá lórí WhatsApp rẹ End of podcast promotion ""Nigba ti wọn de ibẹ, awọn onisẹ ibi yii gbe alaboyun de ibi ti yoo ti mọna pada si ile, sugbọn wọn mu awọn meji ti wọn gbe owo lọ mọlẹ, wọn si n bere ransọmu lori awọn naa.",media_and_online,BBC News Yoruba WhatsApp,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Alaboyun yii dele, inu wa dun, amọ ọkan wa tun gbọgbẹ nitori yatọ si owo ti a san, eniyan meji ni wọn fi rọpo eniyan kan fun wa.",culture_and_religion,Yoruba cultural beliefs,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Kaka ti wọn o fi dinku si mẹsan-an, ni ṣe ni wọn le di mọkanla"".",culture_and_religion,Counting numbers,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Olu ọdẹ naa sọ pe alayee ti wọn se fun oun nigba ti wọn de ni pe, awọn ajinigbe naa le ni ọgbọn niye sugbọn eeyan meji pere ni wọn maa n fi sọ awọn nigbati awọn yooku ba jade.",culture_and_religion,Hunting and supernatural,specialized_advice,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Wọn salaye fun mi pe, lọjọ kan, wọn jade lọ bi wọn ṣe maa n se, wọn si fi eeyan meji sọ awọn.",culture_and_religion,recounting events,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Eyan kan gbe ibọn, eeyan kan gbe ada, sugbọn ni aarin kan eeyan to gbe ibọn sere lọ, o wa ku alada nikan.",culture_and_religion,Weapons and violence,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Gbogbo awọn ọkunrin ni wọn fi sẹkẹ de lẹsẹ sugbọn wọn o so awọn obinrin rara.",culture_and_religion,Gender stereotypes,stereotypes,gender,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Toun ti sẹkẹsẹkẹ lẹsẹ, awọn ọkunrin tiraka, wọn gidi alada yii latẹyin, bi wọn ṣe mu ni awọn obinrin bẹ sinu igbo wọn si n salọ lọtọọtọ gẹgẹ bii wọn ṣe gbimọ rẹ.",culture_and_religion,Yoruba cultural practice,stereotypes,gender,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Wọn fi ipa yọ kọkọrọ lapo rẹ lati tu ide ẹsẹ wọn sugbọn o fi ada ọwọ rẹ sa ikan lori bi wọn ṣe n se eyi.",culture_and_religion,Traditional Yoruba practices,specialized_advice,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""Sugbn wọn o duro, gbogbo wọn sa mọ-an lọwọ ayafi arabinrin kan ti ọmọ ọdun meji ọwọ rẹ o jẹ ko raye sare daada.",culture_and_religion,Movement and Action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"""O ri obinrin yii mu pada si ibuba wọn, a mọ obinrin yii pada raye sa mọ-an lọwọ sugbọn ko gbe ọmọ ọdun meji rẹ dani lọtẹ yii.",culture_and_religion,Returning a woman,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"Olu ọdẹ naa sọ pe inu awọn dun gan-an nitoripe gbogbo wọn ni wọn ti dara pọ ẹbi wọn nile.",livelihoods_and_work,Hunting experience,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"O ni ẹni ti o de gbẹyin ni iya bẹskẹ to de ni ọjọ meji sẹyin, ọjọ kẹrinlelogun, osu yii.",culture_and_religion,Arrival and timing,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/ckgvw0mk02no,2026-01-27,"O ni ọmọ ọdun meji nikan lokun lakata awọn ajinigbe bayii.",household_and_care,family and children,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Oríṣun àwòrán, Getty Images Ijọba ipinlẹ Zamfara ti fidi rẹ mulẹ pe wọn ti ji eeyan mẹrindinlọgbọn gbe lọ ni ijọba ibilẹ Talatar Mafara, nipinlẹ naa.",governance_civic,Zamfara state government action,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Talatar Mafara yii jẹ ọkan lara awọn ijọba ibilẹ ti iṣẹlẹ ijinigbe ti maa n waye lemọlemọ lati ọdun 2021.",governance_civic,Local government administration,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Ijọba ibilẹ yii kan naa ni awọn agbesunmọmi ti ji akẹkọọ 300 gbe nile ẹkọ Jangebe Girls' School.",education,Girls' education,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Nigba to n ba BBC sọrọ, alaga ijọba ibilẹ Talatar Mafara, Yahaya Yari Abubakar, sọ pe ikọlu meji ọtọtọ lo waye lopin ọsẹ.",media_and_online,Media and government,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://www.bbc.com/yoruba/articles/cg4e092y70ko,2026-01-27,"Abubakar sọ pe abule kan ti wọn n pe ni Matuna ni wọn kọkọ kọlu ti wọn ti ji eeyan mẹta lọ ki wọn to tun pada wa.",governance_civic,Village attack,public_interest,,safe,true
